.imp,age,race_ethn,year,var,pop
2,18,White,2009,132,2637980
2,18,White,2010,96,2574900
2,18,White,2011,105,2503965
2,18,White,2012,97,2469526
2,18,White,2013,83,2430981
2,18,White,2014,87,2387093
2,18,White,2015,83,2361009
2,18,White,2016,82,2347050
2,18,White,2017,39,2342735
2,77,AI/AN,2002,12,6452
2,77,AI/AN,2003,29,6419
2,77,AI/AN,2004,45,6741
2,77,AI/AN,2005,58,6913
2,77,AI/AN,2006,21,7190
2,77,AI/AN,2007,43,7901
2,77,AI/AN,2008,55,7654
2,77,AI/AN,2009,17,8200
2,77,AI/AN,2010,40,8680
2,77,AI/AN,2011,36,8807
2,77,AI/AN,2012,35,9986
2,77,AI/AN,2013,42,10311
2,77,AI/AN,2014,40,10671
2,77,AI/AN,2015,51,11584
2,77,AI/AN,2016,47,11934
2,77,AI/AN,2017,20,13214
2,77,Asian/PI,2003,8,39922
2,77,Asian/PI,2004,13,41898
2,77,Asian/PI,2005,9,44402
2,77,Asian/PI,2006,7,45845
2,77,Asian/PI,2007,8,50454
2,77,Asian/PI,2008,5,49771
2,77,Asian/PI,2009,6,51210
2,77,Asian/PI,2010,7,55389
2,77,Asian/PI,2011,8,56820
2,77,Asian/PI,2012,7,62007
2,77,Asian/PI,2013,6,65456
2,77,Asian/PI,2014,18,69446
2,77,Asian/PI,2015,19,74325
2,77,Asian/PI,2016,9,77909
2,77,Asian/PI,2017,16,85636
2,77,Black,2001,1,115082
2,77,Black,2002,46,120621
2,77,Black,2003,141,119331
2,77,Black,2004,177,119356
2,77,Black,2005,198,119571
2,77,Black,2006,256,119476
2,77,Black,2007,290,127922
2,77,Black,2008,329,119497
2,77,Black,2009,312,122941
2,77,Black,2010,340,128358
2,77,Black,2011,349,129665
2,77,Black,2012,301,138517
2,77,Black,2013,351,141357
2,77,Black,2014,403,141441
2,77,Black,2015,416,148206
2,77,Black,2016,471,151127
2,77,Black,2017,277,163050
2,77,Hispanic,2002,8,71180
2,77,Hispanic,2003,34,73481
2,77,Hispanic,2004,55,76044
2,77,Hispanic,2005,105,80953
2,77,Hispanic,2006,196,84048
2,77,Hispanic,2007,147,91307
2,77,Hispanic,2008,148,89784
2,77,Hispanic,2009,163,91380
2,77,Hispanic,2010,191,93377
2,77,Hispanic,2011,218,97342
2,77,Hispanic,2012,187,107078
2,77,Hispanic,2013,214,109054
2,77,Hispanic,2014,224,112300
2,77,Hispanic,2015,182,118896
2,77,Hispanic,2016,209,124044
2,77,Hispanic,2017,134,131945
2,77,White,2002,45,1285424
2,77,White,2003,163,1250637
2,77,White,2004,186,1257827
2,77,White,2005,237,1249615
2,77,White,2006,321,1215769
2,77,White,2007,350,1244319
2,77,White,2008,337,1205300
2,77,White,2009,435,1182013
2,77,White,2010,464,1163424
2,77,White,2011,499,1138237
2,77,White,2012,473,1211467
2,77,White,2013,498,1209623
2,77,White,2014,573,1222949
2,77,White,2015,650,1285593
2,77,White,2016,735,1301017
2,77,White,2017,451,1335269
2,93,Black,2003,2,NA
2,93,Black,2004,3,NA
2,93,White,2004,2,NA
2,94,Black,2004,34,NA
2,94,Black,2005,6,NA
2,94,White,2004,82,NA
2,94,White,2005,5,NA
2,94,White,2006,4,NA
2,95,AI/AN,2005,1,NA
2,95,Black,2005,79,NA
2,95,Black,2006,5,NA
2,95,Hispanic,2005,2,NA
2,95,White,2005,117,NA
2,95,White,2006,9,NA
2,96,Black,2006,46,NA
2,96,Hispanic,2006,2,NA
2,96,White,2006,55,NA
2,99,AI/AN,2002,24,NA
2,99,AI/AN,2003,54,NA
2,99,AI/AN,2004,75,NA
2,99,AI/AN,2005,75,NA
2,99,AI/AN,2006,62,NA
2,99,AI/AN,2007,41,NA
2,99,AI/AN,2008,15,NA
2,99,AI/AN,2009,14,NA
2,99,AI/AN,2010,12,NA
2,99,AI/AN,2011,11,NA
2,99,AI/AN,2012,18,NA
2,99,AI/AN,2013,25,NA
2,99,AI/AN,2014,27,NA
2,99,AI/AN,2015,23,NA
2,99,AI/AN,2016,13,NA
2,99,AI/AN,2017,6,NA
2,99,Asian/PI,2002,15,NA
2,99,Asian/PI,2003,34,NA
2,99,Asian/PI,2004,17,NA
2,99,Asian/PI,2005,23,NA
2,99,Asian/PI,2006,22,NA
2,99,Asian/PI,2007,26,NA
2,99,Asian/PI,2008,26,NA
2,99,Asian/PI,2009,12,NA
2,99,Asian/PI,2010,12,NA
2,99,Asian/PI,2011,24,NA
2,99,Asian/PI,2012,24,NA
2,99,Asian/PI,2013,40,NA
2,99,Asian/PI,2014,18,NA
2,99,Asian/PI,2015,33,NA
2,99,Asian/PI,2016,16,NA
2,99,Asian/PI,2017,5,NA
2,99,Black,2001,10,NA
2,99,Black,2002,218,NA
2,99,Black,2003,480,NA
2,99,Black,2004,376,NA
2,99,Black,2005,386,NA
2,99,Black,2006,346,NA
2,99,Black,2007,511,NA
2,99,Black,2008,396,NA
2,99,Black,2009,297,NA
2,99,Black,2010,221,NA
2,99,Black,2011,216,NA
2,99,Black,2012,239,NA
2,99,Black,2013,220,NA
2,99,Black,2014,244,NA
2,99,Black,2015,321,NA
2,99,Black,2016,166,NA
2,99,Black,2017,93,NA
2,99,Hispanic,2001,4,NA
2,99,Hispanic,2002,113,NA
2,99,Hispanic,2003,214,NA
2,99,Hispanic,2004,174,NA
2,99,Hispanic,2005,307,NA
2,99,Hispanic,2006,229,NA
2,99,Hispanic,2007,235,NA
2,99,Hispanic,2008,220,NA
2,99,Hispanic,2009,166,NA
2,99,Hispanic,2010,113,NA
2,99,Hispanic,2011,138,NA
2,99,Hispanic,2012,159,NA
2,99,Hispanic,2013,175,NA
2,99,Hispanic,2014,289,NA
2,99,Hispanic,2015,414,NA
2,99,Hispanic,2016,179,NA
2,99,Hispanic,2017,113,NA
2,99,White,2001,18,NA
2,99,White,2002,796,NA
2,99,White,2003,1553,NA
2,99,White,2004,1345,NA
2,99,White,2005,1190,NA
2,99,White,2006,950,NA
2,99,White,2007,874,NA
2,99,White,2008,799,NA
2,99,White,2009,668,NA
2,99,White,2010,520,NA
2,99,White,2011,563,NA
2,99,White,2012,675,NA
2,99,White,2013,674,NA
2,99,White,2014,643,NA
2,99,White,2015,812,NA
2,99,White,2016,434,NA
2,99,White,2017,248,NA
2,105,Hispanic,2006,1,NA
2,106,White,2007,1,NA
2,107,White,2008,1,NA
2,113,Black,2013,1,NA
2,113,Hispanic,2013,2,NA
2,113,White,2013,6,NA
2,114,Asian/PI,2014,1,NA
2,114,Black,2014,4,NA
2,114,Hispanic,2014,2,NA
2,114,White,2014,5,NA
3,0,AI/AN,2001,4,57488
3,0,AI/AN,2002,693,57852
3,0,AI/AN,2003,1336,59984
3,0,AI/AN,2004,1450,61748
3,0,AI/AN,2005,1868,64831
3,0,AI/AN,2006,1881,67569
3,0,AI/AN,2007,1997,73439
3,0,AI/AN,2008,1917,77636
3,0,AI/AN,2009,1814,77503
3,0,AI/AN,2010,1959,77301
3,0,AI/AN,2011,1994,75655
3,0,AI/AN,2012,2183,77374
3,0,AI/AN,2013,2440,76341
3,0,AI/AN,2014,2585,76985
3,0,AI/AN,2015,2733,76606
3,0,AI/AN,2016,2907,76508
3,0,AI/AN,2017,1800,76351
3,0,Asian/PI,2001,3,194002
3,0,Asian/PI,2002,427,194035
3,0,Asian/PI,2003,1015,205463
3,0,Asian/PI,2004,1084,211877
3,0,Asian/PI,2005,1108,216526
3,0,Asian/PI,2006,1119,217976
3,0,Asian/PI,2007,1126,228248
3,0,Asian/PI,2008,1095,237317
3,0,Asian/PI,2009,1094,230615
3,0,Asian/PI,2010,1022,225912
3,0,Asian/PI,2011,1052,220381
3,0,Asian/PI,2012,1092,227262
3,0,Asian/PI,2013,1170,239465
3,0,Asian/PI,2014,1316,239770
3,0,Asian/PI,2015,1268,250980
3,0,Asian/PI,2016,1246,246177
3,0,Asian/PI,2017,810,247551
3,0,Black,2001,195,643336
3,0,Black,2002,7601,625877
3,0,Black,2003,17338,619402
3,0,Black,2004,17255,631136
3,0,Black,2005,19171,647278
3,0,Black,2006,20879,663764
3,0,Black,2007,21419,695745
3,0,Black,2008,22482,696946
3,0,Black,2009,22284,683772
3,0,Black,2010,22496,670157
3,0,Black,2011,22882,670857
3,0,Black,2012,23966,669168
3,0,Black,2013,25771,671681
3,0,Black,2014,26982,678361
3,0,Black,2015,27628,682683
3,0,Black,2016,29092,678432
3,0,Black,2017,18623,676082
3,0,Hispanic,2001,117,801488
3,0,Hispanic,2002,4077,820888
3,0,Hispanic,2003,9672,840045
3,0,Hispanic,2004,10790,858324
3,0,Hispanic,2005,12538,873526
3,0,Hispanic,2006,15168,902397
3,0,Hispanic,2007,15050,941626
3,0,Hispanic,2008,15130,938820
3,0,Hispanic,2009,14986,905476
3,0,Hispanic,2010,15591,896006
3,0,Hispanic,2011,15589,913501
3,0,Hispanic,2012,16172,884943
3,0,Hispanic,2013,16819,880677
3,0,Hispanic,2014,18382,885824
3,0,Hispanic,2015,17973,900227
3,0,Hispanic,2016,17720,907133
3,0,Hispanic,2017,10899,899600
3,0,White,2000,1,2278263
3,0,White,2001,212,2316344
3,0,White,2002,11219,2252809
3,0,White,2003,26692,2250977
3,0,White,2004,27278,2251173
3,0,White,2005,30934,2202232
3,0,White,2006,33018,2190032
3,0,White,2007,31800,2208939
3,0,White,2008,32352,2182016
3,0,White,2009,32459,2106221
3,0,White,2010,32923,2082078
3,0,White,2011,32845,2082577
3,0,White,2012,34896,2067739
3,0,White,2013,38553,2063044
3,0,White,2014,41068,2073785
3,0,White,2015,42709,2073798
3,0,White,2016,43579,2047127
3,0,White,2017,27536,2039711
3,1,AI/AN,2001,4,55012
3,1,AI/AN,2002,403,57596
3,1,AI/AN,2003,684,57898
3,1,AI/AN,2004,724,59956
3,1,AI/AN,2005,942,61659
3,1,AI/AN,2006,881,64676
3,1,AI/AN,2007,951,67204
3,1,AI/AN,2008,965,73041
3,1,AI/AN,2009,941,77079
3,1,AI/AN,2010,1030,76991
3,1,AI/AN,2011,1025,77368
3,1,AI/AN,2012,1015,75665
3,1,AI/AN,2013,1077,77434
3,1,AI/AN,2014,1096,76355
3,1,AI/AN,2015,1195,76991
3,1,AI/AN,2016,1219,76634
3,1,AI/AN,2017,673,76541
3,1,Asian/PI,2001,3,179316
3,1,Asian/PI,2002,304,199452
3,1,Asian/PI,2003,549,198411
3,1,Asian/PI,2004,572,208507
3,1,Asian/PI,2005,564,214483
3,1,Asian/PI,2006,588,218615
3,1,Asian/PI,2007,536,218762
3,1,Asian/PI,2008,605,227919
3,1,Asian/PI,2009,633,235500
3,1,Asian/PI,2010,626,229007
3,1,Asian/PI,2011,531,233351
3,1,Asian/PI,2012,541,227844
3,1,Asian/PI,2013,592,235354
3,1,Asian/PI,2014,595,248048
3,1,Asian/PI,2015,554,248684
3,1,Asian/PI,2016,602,260339
3,1,Asian/PI,2017,384,255569
3,1,Black,2000,2,614868
3,1,Black,2001,122,620732
3,1,Black,2002,3986,641683
3,1,Black,2003,8529,624188
3,1,Black,2004,8191,617670
3,1,Black,2005,9064,629728
3,1,Black,2006,9958,644995
3,1,Black,2007,9803,661120
3,1,Black,2008,10434,692675
3,1,Black,2009,10595,693755
3,1,Black,2010,10258,674894
3,1,Black,2011,10302,671498
3,1,Black,2012,10330,672414
3,1,Black,2013,10631,671155
3,1,Black,2014,11339,673882
3,1,Black,2015,10997,680660
3,1,Black,2016,11322,685141
3,1,Black,2017,7021,680943
3,1,Hispanic,2001,68,733260
3,1,Hispanic,2002,2488,803132
3,1,Hispanic,2003,5616,818346
3,1,Hispanic,2004,5827,833685
3,1,Hispanic,2005,6893,849671
3,1,Hispanic,2006,8533,862369
3,1,Hispanic,2007,8541,887759
3,1,Hispanic,2008,8701,923309
3,1,Hispanic,2009,8953,917596
3,1,Hispanic,2010,9102,883140
3,1,Hispanic,2011,8590,900683
3,1,Hispanic,2012,8503,917561
3,1,Hispanic,2013,8176,889390
3,1,Hispanic,2014,8811,885591
3,1,Hispanic,2015,7959,891119
3,1,Hispanic,2016,8142,905863
3,1,Hispanic,2017,4828,912725
3,1,White,2001,138,2267087
3,1,White,2002,7556,2302811
3,1,White,2003,16829,2237296
3,1,White,2004,15810,2233245
3,1,White,2005,16968,2231740
3,1,White,2006,18229,2181469
3,1,White,2007,16967,2167370
3,1,White,2008,17582,2183812
3,1,White,2009,18082,2154867
3,1,White,2010,17723,2093663
3,1,White,2011,16545,2083156
3,1,White,2012,16477,2083780
3,1,White,2013,16987,2069108
3,1,White,2014,17595,2064813
3,1,White,2015,17647,2075735
3,1,White,2016,18204,2076040
3,1,White,2017,10857,2049474
3,2,AI/AN,2001,3,54175
3,2,AI/AN,2002,380,55604
3,2,AI/AN,2003,702,58429
3,2,AI/AN,2004,652,58962
3,2,AI/AN,2005,827,61418
3,2,AI/AN,2006,805,63530
3,2,AI/AN,2007,814,66997
3,2,AI/AN,2008,798,70104
3,2,AI/AN,2009,834,76699
3,2,AI/AN,2010,900,79441
3,2,AI/AN,2011,931,76925
3,2,AI/AN,2012,967,77350
3,2,AI/AN,2013,941,75655
3,2,AI/AN,2014,976,77443
3,2,AI/AN,2015,1022,76335
3,2,AI/AN,2016,1048,77049
3,2,AI/AN,2017,598,76721
3,2,Asian/PI,2001,9,172980
3,2,Asian/PI,2002,247,184106
3,2,Asian/PI,2003,552,203755
3,2,Asian/PI,2004,532,202566
3,2,Asian/PI,2005,526,212975
3,2,Asian/PI,2006,507,219434
3,2,Asian/PI,2007,494,223316
3,2,Asian/PI,2008,571,223537
3,2,Asian/PI,2009,609,232691
3,2,Asian/PI,2010,501,240801
3,2,Asian/PI,2011,545,235411
3,2,Asian/PI,2012,568,239737
3,2,Asian/PI,2013,519,234653
3,2,Asian/PI,2014,529,242736
3,2,Asian/PI,2015,544,255882
3,2,Asian/PI,2016,554,256629
3,2,Asian/PI,2017,386,268296
3,2,Black,2000,2,620562
3,2,Black,2001,106,614138
3,2,Black,2002,3768,620235
3,2,Black,2003,8319,641079
3,2,Black,2004,7637,623792
3,2,Black,2005,7823,617883
3,2,Black,2006,8946,629361
3,2,Black,2007,8868,644630
3,2,Black,2008,9101,660709
3,2,Black,2009,9226,692451
3,2,Black,2010,9204,695418
3,2,Black,2011,9415,676458
3,2,Black,2012,9062,673163
3,2,Black,2013,9403,674683
3,2,Black,2014,9861,673479
3,2,Black,2015,9827,676411
3,2,Black,2016,9605,683261
3,2,Black,2017,6265,687710
3,2,Hispanic,2001,82,687970
3,2,Hispanic,2002,2492,735991
3,2,Hispanic,2003,5626,803024
3,2,Hispanic,2004,5586,816328
3,2,Hispanic,2005,6423,831160
3,2,Hispanic,2006,7854,846507
3,2,Hispanic,2007,7705,858332
3,2,Hispanic,2008,7765,882664
3,2,Hispanic,2009,8156,916762
3,2,Hispanic,2010,8370,914278
3,2,Hispanic,2011,8048,886912
3,2,Hispanic,2012,8002,903989
3,2,Hispanic,2013,7738,921232
3,2,Hispanic,2014,7791,893761
3,2,Hispanic,2015,7450,890238
3,2,Hispanic,2016,7320,896149
3,2,Hispanic,2017,4281,910832
3,2,White,2001,131,2270833
3,2,White,2002,7706,2260178
3,2,White,2003,17245,2296549
3,2,White,2004,15629,2232087
3,2,White,2005,16243,2229882
3,2,White,2006,17176,2229287
3,2,White,2007,16033,2180204
3,2,White,2008,16291,2167132
3,2,White,2009,16596,2184399
3,2,White,2010,17008,2160678
3,2,White,2011,16385,2094785
3,2,White,2012,16072,2084409
3,2,White,2013,15742,2085072
3,2,White,2014,16271,2070877
3,2,White,2015,16283,2066670
3,2,White,2016,16428,2077903
3,2,White,2017,10051,2078216
3,3,AI/AN,2001,2,53726
3,3,AI/AN,2002,390,55053
3,3,AI/AN,2003,651,56839
3,3,AI/AN,2004,634,59991
3,3,AI/AN,2005,824,60819
3,3,AI/AN,2006,698,63933
3,3,AI/AN,2007,755,66441
3,3,AI/AN,2008,701,70622
3,3,AI/AN,2009,660,74356
3,3,AI/AN,2010,782,80027
3,3,AI/AN,2011,869,79376
3,3,AI/AN,2012,910,76895
3,3,AI/AN,2013,859,77324
3,3,AI/AN,2014,845,75718
3,3,AI/AN,2015,993,77462
3,3,AI/AN,2016,872,76421
3,3,AI/AN,2017,521,77112
3,3,Asian/PI,2001,3,174059
3,3,Asian/PI,2002,267,177265
3,3,Asian/PI,2003,522,188289
3,3,Asian/PI,2004,533,208085
3,3,Asian/PI,2005,510,207410
3,3,Asian/PI,2006,502,218536
3,3,Asian/PI,2007,497,225385
3,3,Asian/PI,2008,515,229738
3,3,Asian/PI,2009,535,230216
3,3,Asian/PI,2010,548,238874
3,3,Asian/PI,2011,556,245842
3,3,Asian/PI,2012,520,240601
3,3,Asian/PI,2013,510,245109
3,3,Asian/PI,2014,521,240600
3,3,Asian/PI,2015,528,248956
3,3,Asian/PI,2016,567,262234
3,3,Asian/PI,2017,375,262900
3,3,Black,2001,102,620211
3,3,Black,2002,3690,614346
3,3,Black,2003,8085,620647
3,3,Black,2004,7502,641787
3,3,Black,2005,7788,625066
3,3,Black,2006,8027,619393
3,3,Black,2007,7974,631309
3,3,Black,2008,8244,646515
3,3,Black,2009,8042,662959
3,3,Black,2010,8343,691968
3,3,Black,2011,8483,696976
3,3,Black,2012,8604,678020
3,3,Black,2013,8515,675083
3,3,Black,2014,8882,676789
3,3,Black,2015,8636,675787
3,3,Black,2016,8661,678938
3,3,Black,2017,5567,685777
3,3,Hispanic,2001,82,679661
3,3,Hispanic,2002,2428,691909
3,3,Hispanic,2003,5329,738389
3,3,Hispanic,2004,5366,804104
3,3,Hispanic,2005,6091,817697
3,3,Hispanic,2006,7358,833142
3,3,Hispanic,2007,7084,848434
3,3,Hispanic,2008,7027,860415
3,3,Hispanic,2009,7467,884628
3,3,Hispanic,2010,7807,915755
3,3,Hispanic,2011,7791,917840
3,3,Hispanic,2012,7739,889927
3,3,Hispanic,2013,7041,907517
3,3,Hispanic,2014,7368,925608
3,3,Hispanic,2015,6837,898502
3,3,Hispanic,2016,6694,895225
3,3,Hispanic,2017,3947,901158
3,3,White,2001,146,2275053
3,3,White,2002,7795,2265763
3,3,White,2003,17135,2256563
3,3,White,2004,15849,2294253
3,3,White,2005,15720,2232261
3,3,White,2006,15867,2231018
3,3,White,2007,14864,2232442
3,3,White,2008,14847,2185030
3,3,White,2009,14983,2173516
3,3,White,2010,15921,2185058
3,3,White,2011,15439,2161609
3,3,White,2012,15338,2095878
3,3,White,2013,14787,2085666
3,3,White,2014,14894,2086709
3,3,White,2015,14962,2072669
3,3,White,2016,14969,2068508
3,3,White,2017,9130,2079808
3,4,AI/AN,2001,1,53798
3,4,AI/AN,2002,379,54742
3,4,AI/AN,2003,652,56395
3,4,AI/AN,2004,616,58604
3,4,AI/AN,2005,687,62141
3,4,AI/AN,2006,652,63454
3,4,AI/AN,2007,648,67107
3,4,AI/AN,2008,598,70217
3,4,AI/AN,2009,580,75092
3,4,AI/AN,2010,649,78341
3,4,AI/AN,2011,765,79990
3,4,AI/AN,2012,780,79340
3,4,AI/AN,2013,881,76882
3,4,AI/AN,2014,807,77268
3,4,AI/AN,2015,853,75847
3,4,AI/AN,2016,837,77503
3,4,AI/AN,2017,492,76452
3,4,Asian/PI,2001,5,176152
3,4,Asian/PI,2002,244,178259
3,4,Asian/PI,2003,561,181333
3,4,Asian/PI,2004,508,192471
3,4,Asian/PI,2005,542,212719
3,4,Asian/PI,2006,567,212586
3,4,Asian/PI,2007,548,223862
3,4,Asian/PI,2008,487,231271
3,4,Asian/PI,2009,518,235860
3,4,Asian/PI,2010,477,236970
3,4,Asian/PI,2011,453,242720
3,4,Asian/PI,2012,492,250110
3,4,Asian/PI,2013,488,244886
3,4,Asian/PI,2014,455,250000
3,4,Asian/PI,2015,534,245742
3,4,Asian/PI,2016,572,254118
3,4,Asian/PI,2017,370,267344
3,4,Black,2000,1,631945
3,4,Black,2001,113,621601
3,4,Black,2002,3762,622148
3,4,Black,2003,7759,617246
3,4,Black,2004,7262,624421
3,4,Black,2005,7456,646661
3,4,Black,2006,7966,631595
3,4,Black,2007,7462,626559
3,4,Black,2008,7620,638943
3,4,Black,2009,7319,654371
3,4,Black,2010,7356,672985
3,4,Black,2011,7943,693575
3,4,Black,2012,8187,698528
3,4,Black,2013,8356,679966
3,4,Black,2014,8532,677312
3,4,Black,2015,8346,679176
3,4,Black,2016,8211,678280
3,4,Black,2017,5082,681363
3,4,Hispanic,2001,94,676480
3,4,Hispanic,2002,2399,685117
3,4,Hispanic,2003,5273,697125
3,4,Hispanic,2004,5558,743723
3,4,Hispanic,2005,6265,810680
3,4,Hispanic,2006,7140,826076
3,4,Hispanic,2007,6760,842336
3,4,Hispanic,2008,6658,858911
3,4,Hispanic,2009,6720,871931
3,4,Hispanic,2010,7210,898069
3,4,Hispanic,2011,7260,919165
3,4,Hispanic,2012,7479,920932
3,4,Hispanic,2013,7246,893401
3,4,Hispanic,2014,7232,911765
3,4,Hispanic,2015,6412,930187
3,4,Hispanic,2016,6226,903451
3,4,Hispanic,2017,3759,900247
3,4,White,2000,1,2364263
3,4,White,2001,185,2299315
3,4,White,2002,7801,2272341
3,4,White,2003,16697,2264774
3,4,White,2004,15358,2257390
3,4,White,2005,15416,2296954
3,4,White,2006,15560,2237169
3,4,White,2007,13855,2238396
3,4,White,2008,13977,2241828
3,4,White,2009,13976,2196203
3,4,White,2010,14129,2190961
3,4,White,2011,14633,2186035
3,4,White,2012,14775,2162534
3,4,White,2013,14690,2097163
3,4,White,2014,14128,2087339
3,4,White,2015,13897,2088383
3,4,White,2016,13871,2074514
3,4,White,2017,8600,2070377
3,5,AI/AN,2001,5,54881
3,5,AI/AN,2002,378,54840
3,5,AI/AN,2003,598,56018
3,5,AI/AN,2004,581,57885
3,5,AI/AN,2005,657,60442
3,5,AI/AN,2006,647,64353
3,5,AI/AN,2007,636,66008
3,5,AI/AN,2008,591,70132
3,5,AI/AN,2009,563,73584
3,5,AI/AN,2010,639,77837
3,5,AI/AN,2011,662,78319
3,5,AI/AN,2012,759,79917
3,5,AI/AN,2013,748,79382
3,5,AI/AN,2014,806,76908
3,5,AI/AN,2015,785,77347
3,5,AI/AN,2016,795,75837
3,5,AI/AN,2017,465,77594
3,5,Asian/PI,2001,3,178867
3,5,Asian/PI,2002,278,180004
3,5,Asian/PI,2003,512,181859
3,5,Asian/PI,2004,520,184837
3,5,Asian/PI,2005,577,196268
3,5,Asian/PI,2006,520,216994
3,5,Asian/PI,2007,520,216784
3,5,Asian/PI,2008,487,228401
3,5,Asian/PI,2009,535,235839
3,5,Asian/PI,2010,502,240150
3,5,Asian/PI,2011,510,240324
3,5,Asian/PI,2012,576,246396
3,5,Asian/PI,2013,536,253834
3,5,Asian/PI,2014,548,249135
3,5,Asian/PI,2015,520,254520
3,5,Asian/PI,2016,546,250252
3,5,Asian/PI,2017,326,258586
3,5,Black,2001,108,633449
3,5,Black,2002,3775,623726
3,5,Black,2003,7910,624894
3,5,Black,2004,7451,620588
3,5,Black,2005,7657,628661
3,5,Black,2006,8354,651974
3,5,Black,2007,7705,636932
3,5,Black,2008,7788,632499
3,5,Black,2009,7185,646091
3,5,Black,2010,7127,660745
3,5,Black,2011,7571,674734
3,5,Black,2012,7981,695196
3,5,Black,2013,8398,700367
3,5,Black,2014,8649,682028
3,5,Black,2015,8266,679494
3,5,Black,2016,7979,681482
3,5,Black,2017,4922,680601
3,5,Hispanic,2001,70,681955
3,5,Hispanic,2002,2423,681145
3,5,Hispanic,2003,5284,689011
3,5,Hispanic,2004,5476,700651
3,5,Hispanic,2005,6213,747735
3,5,Hispanic,2006,7124,815370
3,5,Hispanic,2007,6574,830719
3,5,Hispanic,2008,6503,847296
3,5,Hispanic,2009,6366,863934
3,5,Hispanic,2010,6652,879055
3,5,Hispanic,2011,6571,901766
3,5,Hispanic,2012,7056,922544
3,5,Hispanic,2013,7193,924384
3,5,Hispanic,2014,7332,897598
3,5,Hispanic,2015,6626,916277
3,5,Hispanic,2016,6162,935027
3,5,Hispanic,2017,3783,908321
3,5,White,2001,161,2360881
3,5,White,2002,7557,2297472
3,5,White,2003,16411,2271786
3,5,White,2004,15023,2265646
3,5,White,2005,15151,2260157
3,5,White,2006,15204,2301891
3,5,White,2007,13209,2243046
3,5,White,2008,13366,2245969
3,5,White,2009,12972,2250817
3,5,White,2010,12982,2206693
3,5,White,2011,13161,2191913
3,5,White,2012,14039,2186995
3,5,White,2013,14117,2163827
3,5,White,2014,13985,2098704
3,5,White,2015,13572,2089020
3,5,White,2016,12983,2090189
3,5,White,2017,7866,2076216
3,6,AI/AN,2001,3,55424
3,6,AI/AN,2002,319,55795
3,6,AI/AN,2003,576,55838
3,6,AI/AN,2004,549,57098
3,6,AI/AN,2005,682,59155
3,6,AI/AN,2006,569,61872
3,6,AI/AN,2007,582,65988
3,6,AI/AN,2008,535,67829
3,6,AI/AN,2009,538,72227
3,6,AI/AN,2010,574,75881
3,6,AI/AN,2011,607,77860
3,6,AI/AN,2012,668,78298
3,6,AI/AN,2013,723,79871
3,6,AI/AN,2014,755,79326
3,6,AI/AN,2015,725,76940
3,6,AI/AN,2016,736,77273
3,6,AI/AN,2017,409,75836
3,6,Asian/PI,2001,5,175954
3,6,Asian/PI,2002,309,182598
3,6,Asian/PI,2003,544,183414
3,6,Asian/PI,2004,545,185084
3,6,Asian/PI,2005,503,188290
3,6,Asian/PI,2006,543,199905
3,6,Asian/PI,2007,509,220552
3,6,Asian/PI,2008,510,220468
3,6,Asian/PI,2009,537,232144
3,6,Asian/PI,2010,463,239732
3,6,Asian/PI,2011,490,243551
3,6,Asian/PI,2012,494,244012
3,6,Asian/PI,2013,499,250120
3,6,Asian/PI,2014,552,257880
3,6,Asian/PI,2015,544,253332
3,6,Asian/PI,2016,510,258707
3,6,Asian/PI,2017,290,254283
3,6,Black,2000,1,676315
3,6,Black,2001,111,658857
3,6,Black,2002,3818,635534
3,6,Black,2003,7757,626158
3,6,Black,2004,7307,627722
3,6,Black,2005,7495,624288
3,6,Black,2006,8328,632713
3,6,Black,2007,8028,656426
3,6,Black,2008,7699,641349
3,6,Black,2009,7038,638058
3,6,Black,2010,6602,653806
3,6,Black,2011,7042,662606
3,6,Black,2012,7298,676409
3,6,Black,2013,7957,696978
3,6,Black,2014,8244,702265
3,6,Black,2015,8349,684105
3,6,Black,2016,7723,681726
3,6,Black,2017,4788,683682
3,6,Hispanic,2001,84,681148
3,6,Hispanic,2002,2515,684609
3,6,Hispanic,2003,5242,682393
3,6,Hispanic,2004,5397,689048
3,6,Hispanic,2005,5927,700570
3,6,Hispanic,2006,7140,747005
3,6,Hispanic,2007,6595,812882
3,6,Hispanic,2008,6377,827370
3,6,Hispanic,2009,5990,842815
3,6,Hispanic,2010,6293,861629
3,6,Hispanic,2011,6103,882959
3,6,Hispanic,2012,6586,905206
3,6,Hispanic,2013,6642,926008
3,6,Hispanic,2014,7138,928558
3,6,Hispanic,2015,6562,902012
3,6,Hispanic,2016,6222,921072
3,6,Hispanic,2017,3606,939811
3,6,White,2000,2,2429644
3,6,White,2001,113,2401125
3,6,White,2002,7623,2354518
3,6,White,2003,15693,2289958
3,6,White,2004,14287,2263137
3,6,White,2005,14588,2256317
3,6,White,2006,14879,2249834
3,6,White,2007,13202,2290554
3,6,White,2008,12716,2231101
3,6,White,2009,11987,2232956
3,6,White,2010,11820,2241841
3,6,White,2011,12116,2207540
3,6,White,2012,12727,2192729
3,6,White,2013,13325,2188167
3,6,White,2014,13636,2165271
3,6,White,2015,12905,2100343
3,6,White,2016,12634,2090666
3,6,White,2017,7273,2091920
3,7,AI/AN,2001,5,57453
3,7,AI/AN,2002,337,56654
3,7,AI/AN,2003,505,57257
3,7,AI/AN,2004,528,57494
